tiempo_ms,tiempo_s,temperatura_c,temperatura_k,presion_hpa,densidad_kg_m3,altitud_estimada_m
722903,722.903,18.35,291.5,1019.89,1.2188695379119767,-55.10732077164116
723051,723.051,18.35,291.5,1019.9,1.218881488902161,-55.19009433346632
723198,723.198,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
723347,723.347,18.35,291.5,1019.89,1.2188695379119767,-55.10732077164116
723494,723.494,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
723642,723.642,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
723829,723.829,18.35,291.5,1019.85,1.2188217339512395,-54.776219951906754
723977,723.977,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
724125,724.125,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
724273,724.273,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
724421,724.421,18.36,291.51,1019.88,1.2188157750598692,-55.024546552591325
724569,724.569,18.35,291.5,1019.89,1.2188695379119767,-55.10732077164116
724716,724.716,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
724874,724.874,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
725022,725.022,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
725170,725.17,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
725317,725.317,18.36,291.51,1019.89,1.2188277256400852,-55.10732077164116
725466,725.466,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
725613,725.613,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
725761,725.761,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
725909,725.909,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
726059,726.059,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
726207,726.207,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
726354,726.354,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
726503,726.503,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
726650,726.65,18.35,291.5,1019.89,1.2188695379119767,-55.10732077164116
726798,726.798,18.35,291.5,1019.85,1.2188217339512395,-54.776219951906754
726946,726.946,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
727094,727.094,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
727261,727.261,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
727409,727.409,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
727557,727.557,18.35,291.5,1019.85,1.2188217339512395,-54.776219951906754
727704,727.704,18.34,291.48999999999995,1019.85,1.2188635474520098,-54.776219951906754
727852,727.852,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
728000,728.0,18.34,291.48999999999995,1019.89,1.2189113530527333,-55.10732077164116
728148,728.148,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
728298,728.298,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
728446,728.446,18.34,291.48999999999995,1019.86,1.2188754988521906,-54.85899614272905
728594,728.594,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
728742,728.742,18.35,291.5,1019.91,1.2188934398923454,-55.27286723805696
728890,728.89,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
729037,729.037,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
729186,729.186,18.35,291.5,1019.89,1.2188695379119767,-55.10732077164116
729333,729.333,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
729528,729.528,18.35,291.5,1019.87,1.2188456359316082,-54.94177167628729
729677,729.677,18.35,291.5,1019.89,1.2188695379119767,-55.10732077164116
729828,729.828,18.36,291.51,1019.89,1.2188277256400852,-55.10732077164116
729977,729.977,18.36,291.51,1019.87,1.2188038244796533,-54.94177167628729
730128,730.128,18.36,291.51,1019.85,1.2187799233192216,-54.776219951906754
730277,730.277,18.36,291.51,1019.88,1.2188157750598692,-55.024546552591325
730427,730.427,18.36,291.51,1019.88,1.2188157750598692,-55.024546552591325
730577,730.577,18.36,291.51,1019.86,1.2187918738994374,-54.85899614272905
730730,730.73,18.36,291.51,1019.86,1.2187918738994374,-54.85899614272905
730879,730.879,18.37,291.52,1019.85,1.2187381155556611,-54.776219951906754
731029,731.029,18.37,291.52,1019.89,1.2187859162367634,-55.10732077164116
731179,731.179,18.37,291.52,1019.88,1.2187739660664878,-55.024546552591325
731366,731.366,18.37,291.52,1019.88,1.2187739660664878,-55.024546552591325
731515,731.515,18.37,291.52,1019.84,1.2187261653853854,-54.693443103800725
731666,731.666,18.37,291.52,1019.87,1.2187620158962122,-54.94177167628729
731899,731.899,18.38,291.53,1019.86,1.2187082604206259,-54.85899614272905
732049,732.049,18.38,291.53,1019.83,1.2186724111395355,-54.61066559840112
732198,732.198,18.38,291.53,1019.82,1.2186604613791723,-54.52788743570794
732349,732.349,18.38,291.53,1019.84,1.218684360899899,-54.693443103800725
732498,732.498,18.38,291.53,1019.87,1.218720210180989,-54.94177167628729
732649,732.649,18.39,291.53999999999996,1019.85,1.2186545086327307,-54.776219951906754
732798,732.798,18.39,291.53999999999996,1019.86,1.21866645798321,-54.85899614272905
732948,732.948,18.39,291.53999999999996,1019.86,1.21866645798321,-54.85899614272905
733100,733.1,18.39,291.53999999999996,1019.88,1.2186903566841687,-55.024546552591325
733251,733.251,18.39,291.53999999999996,1019.85,1.2186545086327307,-54.776219951906754
733401,733.401,18.39,291.53999999999996,1019.87,1.2186784073336894,-54.94177167628729
733551,733.551,18.39,291.53999999999996,1019.84,1.2186425592822514,-54.693443103800725
733701,733.701,18.39,291.53999999999996,1019.85,1.2186545086327307,-54.776219951906754
733850,733.85,18.39,291.53999999999996,1019.85,1.2186545086327307,-54.776219951906754
734001,734.001,18.4,291.54999999999995,1019.86,1.2186246584133942,-54.85899614272905
734160,734.16,18.4,291.54999999999995,1019.88,1.2186485562946408,-55.024546552591325
734310,734.31,18.4,291.54999999999995,1019.86,1.2186246584133942,-54.85899614272905
734460,734.46,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
734610,734.61,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
734760,734.76,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
734910,734.91,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
735060,735.06,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
735210,735.21,18.4,291.54999999999995,1019.86,1.2186246584133942,-54.85899614272905
735362,735.362,18.39,291.53999999999996,1019.86,1.21866645798321,-54.85899614272905
735512,735.512,18.4,291.54999999999995,1019.86,1.2186246584133942,-54.85899614272905
735663,735.663,18.39,291.53999999999996,1019.86,1.21866645798321,-54.85899614272905
735812,735.812,18.4,291.54999999999995,1019.89,1.2186605052352641,-55.10732077164116
735962,735.962,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
736112,736.112,18.4,291.54999999999995,1019.88,1.2186485562946408,-55.024546552591325
736262,736.262,18.41,291.56,1019.88,1.2186067587724738,-55.024546552591325
736412,736.412,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
736572,736.572,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
736721,736.721,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
736872,736.872,18.41,291.56,1019.85,1.2185709131800873,-54.776219951906754
737021,737.021,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
737172,737.172,18.42,291.57,1019.86,1.2185410678753816,-54.85899614272905
737321,737.321,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
737471,737.471,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
737623,737.623,18.41,291.56,1019.84,1.2185589646492918,-54.693443103800725
737774,737.774,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
737924,737.924,18.41,291.56,1019.89,1.2186187073032693,-55.10732077164116
738074,738.074,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
738224,738.224,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
738374,738.374,18.41,291.56,1019.88,1.2186067587724738,-55.024546552591325
738524,738.524,18.4,291.54999999999995,1019.85,1.2186127094727708,-54.776219951906754
738674,738.674,18.4,291.54999999999995,1019.88,1.2186485562946408,-55.024546552591325
738834,738.834,18.4,291.54999999999995,1019.85,1.2186127094727708,-54.776219951906754
738983,738.983,18.41,291.56,1019.84,1.2185589646492918,-54.693443103800725
739134,739.134,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
739283,739.283,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
739434,739.434,18.41,291.56,1019.85,1.2185709131800873,-54.776219951906754
739583,739.583,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
739734,739.734,18.42,291.57,1019.84,1.21851717163339,-54.693443103800725
739883,739.883,18.42,291.57,1019.88,1.2185649641173733,-55.024546552591325
740036,740.036,18.42,291.57,1019.87,1.2185530159963773,-54.94177167628729
740186,740.186,18.42,291.57,1019.87,1.2185530159963773,-54.94177167628729
740373,740.373,18.42,291.57,1019.9,1.2185888603593646,-55.19009433346632
740525,740.525,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
740712,740.712,18.41,291.56,1019.88,1.2186067587724738,-55.024546552591325
740864,740.864,18.41,291.56,1019.88,1.2186067587724738,-55.024546552591325
741050,741.05,18.41,291.56,1019.88,1.2186067587724738,-55.024546552591325
741213,741.213,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
741362,741.362,18.41,291.56,1019.85,1.2185709131800873,-54.776219951906754
741549,741.549,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
741699,741.699,18.41,291.56,1019.88,1.2186067587724738,-55.024546552591325
741850,741.85,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
741999,741.999,18.41,291.56,1019.84,1.2185589646492918,-54.693443103800725
742150,742.15,18.41,291.56,1019.84,1.2185589646492918,-54.693443103800725
742299,742.299,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
742452,742.452,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
742602,742.602,18.41,291.56,1019.85,1.2185709131800873,-54.776219951906754
742752,742.752,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
742902,742.902,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
743052,743.052,18.41,291.56,1019.85,1.2185709131800873,-54.776219951906754
743202,743.202,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
743352,743.352,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
743502,743.502,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
743662,743.662,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
743812,743.812,18.41,291.56,1019.88,1.2186067587724738,-55.024546552591325
743962,743.962,18.41,291.56,1019.85,1.2185709131800873,-54.776219951906754
744112,744.112,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
744262,744.262,18.41,291.56,1019.87,1.2185948102416782,-54.94177167628729
744412,744.412,18.41,291.56,1019.86,1.2185828617108827,-54.85899614272905
744562,744.562,18.4,291.54999999999995,1019.85,1.2186127094727708,-54.776219951906754
744715,744.715,18.41,291.56,1019.89,1.2186187073032693,-55.10732077164116
744864,744.864,18.4,291.54999999999995,1019.85,1.2186127094727708,-54.776219951906754
745015,745.015,18.4,291.54999999999995,1019.86,1.2186246584133942,-54.85899614272905
745164,745.164,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
745314,745.314,18.41,291.56,1019.88,1.2186067587724738,-55.024546552591325
745464,745.464,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
745614,745.614,18.4,291.54999999999995,1019.86,1.2186246584133942,-54.85899614272905
745764,745.764,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
745961,745.961,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
746110,746.11,18.4,291.54999999999995,1019.86,1.2186246584133942,-54.85899614272905
746261,746.261,18.4,291.54999999999995,1019.88,1.2186485562946408,-55.024546552591325
746410,746.41,18.4,291.54999999999995,1019.88,1.2186485562946408,-55.024546552591325
746561,746.561,18.4,291.54999999999995,1019.85,1.2186127094727708,-54.776219951906754
746710,746.71,18.4,291.54999999999995,1019.87,1.2186366073540174,-54.94177167628729
746861,746.861,18.4,291.54999999999995,1019.86,1.2186246584133942,-54.85899614272905
747010,747.01,18.39,291.53999999999996,1019.88,1.2186903566841687,-55.024546552591325
747163,747.163,18.39,291.53999999999996,1019.88,1.2186903566841687,-55.024546552591325
747314,747.314,18.39,291.53999999999996,1019.88,1.2186903566841687,-55.024546552591325
747463,747.463,18.38,291.53,1019.86,1.2187082604206259,-54.85899614272905
747614,747.614,18.38,291.53,1019.88,1.2187321599413525,-55.024546552591325
747763,747.763,18.38,291.53,1019.88,1.2187321599413525,-55.024546552591325
747914,747.914,18.38,291.53,1019.85,1.2186963106602624,-54.776219951906754
748063,748.063,18.38,291.53,1019.86,1.2187082604206259,-54.85899614272905
748223,748.223,18.38,291.53,1019.85,1.2186963106602624,-54.776219951906754
748373,748.373,18.38,291.53,1019.86,1.2187082604206259,-54.85899614272905
748523,748.523,18.38,291.53,1019.85,1.2186963106602624,-54.776219951906754
748673,748.673,18.38,291.53,1019.86,1.2187082604206259,-54.85899614272905
748824,748.824,18.37,291.52,1019.85,1.2187381155556611,-54.776219951906754
748973,748.973,18.38,291.53,1019.86,1.2187082604206259,-54.85899614272905
749124,749.124,18.37,291.52,1019.85,1.2187381155556611,-54.776219951906754
749274,749.274,18.37,291.52,1019.83,1.2187142152151098,-54.61066559840112
749426,749.426,18.37,291.52,1019.82,1.2187022650448343,-54.52788743570794
749611,749.611,18.37,291.52,1019.86,1.2187500657259367,-54.85899614272905
749762,749.762,18.38,291.53,1019.85,1.2186963106602624,-54.776219951906754
749911,749.911,18.38,291.53,1019.86,1.2187082604206259,-54.85899614272905
750062,750.062,18.38,291.53,1019.87,1.218720210180989,-54.94177167628729
750212,750.212,18.38,291.53,1019.87,1.218720210180989,-54.94177167628729
750362,750.362,18.38,291.53,1019.86,1.2187082604206259,-54.85899614272905
750522,750.522,18.38,291.53,1019.87,1.218720210180989,-54.94177167628729
750672,750.672,18.38,291.53,1019.84,1.218684360899899,-54.693443103800725
750822,750.822,18.38,291.53,1019.8,1.2186365618584454,-54.362329138342396
750972,750.972,18.38,291.53,1019.85,1.2186963106602624,-54.776219951906754
751159,751.159,18.39,291.53999999999996,1019.82,1.2186186605812928,-54.52788743570794
751309,751.309,18.39,291.53999999999996,1019.82,1.2186186605812928,-54.52788743570794
751459,751.459,18.39,291.53999999999996,1019.83,1.218630609931772,-54.61066559840112
751609,751.609,18.4,291.54999999999995,1019.81,1.2185649137102774,-54.4451086156818
751762,751.762,18.39,291.53999999999996,1019.83,1.218630609931772,-54.61066559840112
751911,751.911,18.39,291.53999999999996,1019.84,1.2186425592822514,-54.693443103800725
752062,752.062,18.38,291.53,1019.83,1.2186724111395355,-54.61066559840112
752211,752.211,18.37,291.52,1019.88,1.2187739660664878,-55.024546552591325
752362,752.362,18.36,291.51,1019.87,1.2188038244796533,-54.94177167628729
752511,752.511,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
752662,752.662,18.34,291.48999999999995,1019.88,1.2188994016525525,-55.024546552591325
752811,752.811,18.33,291.47999999999996,1019.88,1.2189412192524445,-55.024546552591325
752972,752.972,18.33,291.47999999999996,1019.89,1.2189531710626502,-55.10732077164116
753122,753.122,18.33,291.47999999999996,1019.85,1.2189053638218277,-54.776219951906754
753272,753.272,18.34,291.48999999999995,1019.85,1.2188635474520098,-54.776219951906754
753422,753.422,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
753572,753.572,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
753722,753.722,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
753872,753.872,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
754025,754.025,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
754174,754.174,18.34,291.48999999999995,1019.86,1.2188754988521906,-54.85899614272905
754325,754.325,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
754474,754.474,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
754625,754.625,18.34,291.48999999999995,1019.86,1.2188754988521906,-54.85899614272905
754774,754.774,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
754925,754.925,18.35,291.5,1019.86,1.2188336849414239,-54.85899614272905
755076,755.076,18.34,291.48999999999995,1019.85,1.2188635474520098,-54.776219951906754
755235,755.235,18.34,291.48999999999995,1019.84,1.2188515960518287,-54.693443103800725
755385,755.385,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
755535,755.535,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
755685,755.685,18.35,291.5,1019.88,1.2188575869217924,-55.024546552591325
755835,755.835,18.34,291.48999999999995,1019.88,1.2188994016525525,-55.024546552591325
755985,755.985,18.34,291.48999999999995,1019.86,1.2188754988521906,-54.85899614272905
756135,756.135,18.34,291.48999999999995,1019.86,1.2188754988521906,-54.85899614272905
756286,756.286,18.34,291.48999999999995,1019.86,1.2188754988521906,-54.85899614272905
756438,756.438,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
756588,756.588,18.34,291.48999999999995,1019.85,1.2188635474520098,-54.776219951906754
756738,756.738,18.34,291.48999999999995,1019.86,1.2188754988521906,-54.85899614272905
756888,756.888,18.34,291.48999999999995,1019.86,1.2188754988521906,-54.85899614272905
757039,757.039,18.34,291.48999999999995,1019.88,1.2188994016525525,-55.024546552591325
757188,757.188,18.34,291.48999999999995,1019.85,1.2188635474520098,-54.776219951906754
757339,757.339,18.34,291.48999999999995,1019.87,1.2188874502523717,-54.94177167628729
757498,757.498,18.34,291.48999999999995,1019.86,1.2188754988521906,-54.85899614272905
757649,757.649,18.34,291.48999999999995,1019.85,1.2188635474520098,-54.776219951906754
757798,757.798,18.33,291.47999999999996,1019.87,1.218929267442239,-54.94177167628729
757949,757.949,18.33,291.47999999999996,1019.86,1.2189173156320332,-54.85899614272905
758136,758.136,18.33,291.47999999999996,1019.87,1.218929267442239,-54.94177167628729
758286,758.286,18.33,291.47999999999996,1019.87,1.218929267442239,-54.94177167628729
758436,758.436,18.33,291.47999999999996,1019.88,1.2189412192524445,-55.024546552591325
758586,758.586,18.33,291.47999999999996,1019.88,1.2189412192524445,-55.024546552591325
758738,758.738,18.33,291.47999999999996,1019.87,1.218929267442239,-54.94177167628729
758889,758.889,18.32,291.46999999999997,1019.88,1.2189830397217638,-55.024546552591325
759038,759.038,18.33,291.47999999999996,1019.87,1.218929267442239,-54.94177167628729
759189,759.189,18.33,291.47999999999996,1019.87,1.218929267442239,-54.94177167628729
759338,759.338,18.33,291.47999999999996,1019.86,1.2189173156320332,-54.85899614272905
759489,759.489,18.32,291.46999999999997,1019.86,1.2189591352812468,-54.85899614272905
759639,759.639,18.32,291.46999999999997,1019.86,1.2189591352812468,-54.85899614272905
759789,759.789,18.32,291.46999999999997,1019.86,1.2189591352812468,-54.85899614272905
759949,759.949,18.32,291.46999999999997,1019.88,1.2189830397217638,-55.024546552591325
760099,760.099,18.32,291.46999999999997,1019.85,1.2189471830609884,-54.776219951906754
760250,760.25,18.32,291.46999999999997,1019.9,1.2190069441622808,-55.19009433346632
760399,760.399,18.32,291.46999999999997,1019.87,1.2189710875015054,-54.94177167628729
760550,760.55,18.32,291.46999999999997,1019.88,1.2189830397217638,-55.024546552591325
760736,760.736,18.32,291.46999999999997,1019.87,1.2189710875015054,-54.94177167628729
760887,760.887,18.32,291.46999999999997,1019.86,1.2189591352812468,-54.85899614272905
761039,761.039,18.32,291.46999999999997,1019.88,1.2189830397217638,-55.024546552591325
761189,761.189,18.32,291.46999999999997,1019.87,1.2189710875015054,-54.94177167628729
761339,761.339,18.32,291.46999999999997,1019.87,1.2189710875015054,-54.94177167628729
761490,761.49,18.32,291.46999999999997,1019.88,1.2189830397217638,-55.024546552591325
761639,761.639,18.32,291.46999999999997,1019.85,1.2189471830609884,-54.776219951906754
761790,761.79,18.32,291.46999999999997,1019.9,1.2190069441622808,-55.19009433346632
761939,761.939,18.32,291.46999999999997,1019.88,1.2189830397217638,-55.024546552591325
762090,762.09,18.32,291.46999999999997,1019.88,1.2189830397217638,-55.024546552591325
762250,762.25,18.31,291.46,1019.83,1.2189650999091086,-54.61066559840112
762400,762.4,18.31,291.46,1019.86,1.219000957800127,-54.85899614272905
762550,762.55,18.31,291.46,1019.85,1.2189890051697876,-54.776219951906754
762700,762.7,18.31,291.46,1019.85,1.2189890051697876,-54.776219951906754
762851,762.851,18.31,291.46,1019.86,1.219000957800127,-54.85899614272905
763000,763.0,18.31,291.46,1019.87,1.2190129104304666,-54.94177167628729
763151,763.151,18.3,291.45,1019.87,1.2190547362294175,-54.94177167628729
763300,763.3,18.31,291.46,1019.88,1.219024863060806,-55.024546552591325
763453,763.453,18.31,291.46,1019.88,1.219024863060806,-55.024546552591325
763603,763.603,18.3,291.45,1019.88,1.219066689269866,-55.024546552591325
763754,763.754,18.31,291.46,1019.88,1.219024863060806,-55.024546552591325
763903,763.903,18.3,291.45,1019.84,1.2190188771080719,-54.693443103800725
764054,764.054,18.3,291.45,1019.84,1.2190188771080719,-54.693443103800725
764203,764.203,18.3,291.45,1019.85,1.2190308301485204,-54.776219951906754
764354,764.354,18.3,291.45,1019.86,1.219042783188969,-54.85899614272905
764514,764.514,18.3,291.45,1019.85,1.2190308301485204,-54.776219951906754
764664,764.664,18.3,291.45,1019.87,1.2190547362294175,-54.94177167628729
764814,764.814,18.3,291.45,1019.86,1.219042783188969,-54.85899614272905
764964,764.964,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
765115,765.115,18.3,291.45,1019.87,1.2190547362294175,-54.94177167628729
765264,765.264,18.3,291.45,1019.89,1.2190786423103146,-55.10732077164116
765415,765.415,18.29,291.44,1019.89,1.2191204717998259,-55.10732077164116
765564,765.564,18.3,291.45,1019.87,1.2190547362294175,-54.94177167628729
765717,765.717,18.3,291.45,1019.86,1.219042783188969,-54.85899614272905
765867,765.867,18.3,291.45,1019.86,1.219042783188969,-54.85899614272905
766018,766.018,18.3,291.45,1019.87,1.2190547362294175,-54.94177167628729
766167,766.167,18.3,291.45,1019.89,1.2190786423103146,-55.10732077164116
766318,766.318,18.29,291.44,1019.85,1.2190726579974824,-54.776219951906754
766469,766.469,18.29,291.44,1019.89,1.2191204717998259,-55.10732077164116
766655,766.655,18.29,291.44,1019.89,1.2191204717998259,-55.10732077164116
766815,766.815,18.29,291.44,1019.88,1.21910851834924,-55.024546552591325
766965,766.965,18.29,291.44,1019.88,1.21910851834924,-55.024546552591325
767116,767.116,18.29,291.44,1019.86,1.2190846114480682,-54.85899614272905
767265,767.265,18.29,291.44,1019.88,1.21910851834924,-55.024546552591325
767416,767.416,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
767565,767.565,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
767716,767.716,18.29,291.44,1019.86,1.2190846114480682,-54.85899614272905
767866,767.866,18.29,291.44,1019.88,1.21910851834924,-55.024546552591325
768019,768.019,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
768168,768.168,18.28,291.42999999999995,1019.83,1.2190905809954666,-54.61066559840112
768319,768.319,18.29,291.44,1019.85,1.2190726579974824,-54.776219951906754
768469,768.469,18.28,291.42999999999995,1019.84,1.219102534856218,-54.693443103800725
768619,768.619,18.28,291.42999999999995,1019.86,1.2191264425777204,-54.85899614272905
768769,768.769,18.29,291.44,1019.85,1.2190726579974824,-54.776219951906754
768920,768.92,18.29,291.44,1019.85,1.2190726579974824,-54.776219951906754
769069,769.069,18.29,291.44,1019.83,1.2190487510963108,-54.61066559840112
769229,769.229,18.29,291.44,1019.88,1.21910851834924,-55.024546552591325
769380,769.38,18.28,291.42999999999995,1019.85,1.2191144887169691,-54.776219951906754
769530,769.53,18.29,291.44,1019.86,1.2190846114480682,-54.85899614272905
769680,769.68,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
769830,769.83,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
769981,769.981,18.29,291.44,1019.88,1.21910851834924,-55.024546552591325
770130,770.13,18.28,291.42999999999995,1019.84,1.219102534856218,-54.693443103800725
770321,770.321,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
770471,770.471,18.29,291.44,1019.84,1.2190607045468966,-54.693443103800725
770621,770.621,18.29,291.44,1019.86,1.2190846114480682,-54.85899614272905
770771,770.771,18.29,291.44,1019.85,1.2190726579974824,-54.776219951906754
770921,770.921,18.29,291.44,1019.88,1.21910851834924,-55.024546552591325
771071,771.071,18.29,291.44,1019.9,1.2191324252504117,-55.19009433346632
771222,771.222,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
771371,771.371,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
771532,771.532,18.29,291.44,1019.86,1.2190846114480682,-54.85899614272905
771682,771.682,18.29,291.44,1019.87,1.219096564898654,-54.94177167628729
771832,771.832,18.29,291.44,1019.84,1.2190607045468966,-54.693443103800725
771983,771.983,18.28,291.42999999999995,1019.84,1.219102534856218,-54.693443103800725
772132,772.132,18.28,291.42999999999995,1019.87,1.2191383964384717,-54.94177167628729
772283,772.283,18.29,291.44,1019.86,1.2190846114480682,-54.85899614272905
772433,772.433,18.29,291.44,1019.85,1.2190726579974824,-54.776219951906754
772583,772.583,18.29,291.44,1019.85,1.2190726579974824,-54.776219951906754
772736,772.736,18.28,291.42999999999995,1019.87,1.2191383964384717,-54.94177167628729
772886,772.886,18.28,291.42999999999995,1019.85,1.2191144887169691,-54.776219951906754
773036,773.036,18.28,291.42999999999995,1019.87,1.2191383964384717,-54.94177167628729
773187,773.187,18.28,291.42999999999995,1019.84,1.219102534856218,-54.693443103800725
773337,773.337,18.28,291.42999999999995,1019.86,1.2191264425777204,-54.85899614272905
773487,773.487,18.28,291.42999999999995,1019.88,1.219150350299223,-55.024546552591325
773637,773.637,18.28,291.42999999999995,1019.88,1.219150350299223,-55.024546552591325
773797,773.797,18.28,291.42999999999995,1019.87,1.2191383964384717,-54.94177167628729
773947,773.947,18.28,291.42999999999995,1019.88,1.219150350299223,-55.024546552591325
774097,774.097,18.28,291.42999999999995,1019.87,1.2191383964384717,-54.94177167628729
774248,774.248,18.28,291.42999999999995,1019.88,1.219150350299223,-55.024546552591325
774397,774.397,18.28,291.42999999999995,1019.88,1.219150350299223,-55.024546552591325
774548,774.548,18.28,291.42999999999995,1019.87,1.2191383964384717,-54.94177167628729
774698,774.698,18.28,291.42999999999995,1019.86,1.2191264425777204,-54.85899614272905
774848,774.848,18.28,291.42999999999995,1019.85,1.2191144887169691,-54.776219951906754
775038,775.038,18.28,291.42999999999995,1019.87,1.2191383964384717,-54.94177167628729
775189,775.189,18.27,291.41999999999996,1019.87,1.2191802308491655,-54.94177167628729
775338,775.338,18.28,291.42999999999995,1019.87,1.2191383964384717,-54.94177167628729
775489,775.489,18.28,291.42999999999995,1019.86,1.2191264425777204,-54.85899614272905
775639,775.639,18.27,291.41999999999996,1019.86,1.2191682765782206,-54.85899614272905
775789,775.789,18.27,291.41999999999996,1019.88,1.2191921851201102,-55.024546552591325
775940,775.94,18.28,291.42999999999995,1019.88,1.219150350299223,-55.024546552591325
776090,776.09,18.27,291.41999999999996,1019.89,1.219204139391055,-55.10732077164116
776250,776.25,18.27,291.41999999999996,1019.86,1.2191682765782206,-54.85899614272905
776400,776.4,18.28,291.42999999999995,1019.88,1.219150350299223,-55.024546552591325
